API;Surf_X;Surf_Y;Date_Drilling;Date_Completion;Date_Production;Lateral_Length (ft);Depth_TVD_PPLS (ft);Erosion_PPLS (ft);Pressure_PPLS (PSI);TOC_PPLS (%);Vcarb_PPLS;Vsand_PPLS;Vclay_PPLS;PR_PPLS;YM_PPLS (PSI);RHOB_PPLS (g/cc);Res_PPLS (Ohmm);GR_PPLS (API);DT_PPLS (us/ft);DTs_PPLS (us/ft);Temperature (F);Temp_Anomaly (F);S3Tect_PPLS (PSI);S3_contrast_PPLS (PSI);Heat_Flow (W/m2);Zone;Nbr_Stages;Frac_Gradient (PSI/ft);Proppant_Designed (kg);Proppant_in_Formation (kg);Avg_Breakdown_Pressure (KPa);Avg_Treating_Pressure (KPa);Max_Treating_pressure (KPa);Min_Treating_Pressure (KPa);Avg_Rate_Slurry (bpm);Max_Rate_Slurry (bpm);Min_Rate_Slurry (bpm);ShutInPressure_Fil (KPa);ShutInPressure_Initial (KPa);ISIP (KPa);Shot_Density (shots/ft);Shot_Total;Proppant_per_ft (kg/ft);Stage_Spacing (ft)
757;0.158359291;-0.196913138;26/06/2014;19/09/2014;26/01/2015;-0.150950906;0.050871349;-0.076981466;0.457935725;0.948776358;0.3810952;-0.542667871;-0.29198939;0.310320587;-0.147098297;-0.092150998;0.087085377;-0.012047789;0.12582928;-0.854410578;-0.772784905;-1.111048;0.310134124;0.617566732;-0.96263869;-0.45747705;1.103855466;-0.034993661;1.126228288;1.161902454;-1.756539157;-0.829280348;-0.816946902;-2.090797928;0.789411366;1.275835123;-1.284220824;-0.020766119;0.108613647;-0.06174697;0.691352083;-0.542187334;2.070929723;-1.239491712
558;0.265078479;-0.923904907;23/04/2013;09/11/2013;21/01/2014;0.273445546;1.145769765;-0.599222539;1.475398781;-0.614434782;-2.999313003;2.798720281;2.206725569;-4.084040576;-0.625209019;2.958449198;-0.162589917;1.020805929;-0.722524973;-0.686393784;-0.799382205;0.063973635;0.75365286;1.260574528;0.840886509;-0.978711678;0.227749353;0.004351373;-0.027886319;-0.011212425;0.990726608;0.390768974;-0.059296696;0.757503186;0.913981848;0.471103347;0.626598526;-1.081842984;-0.618290966;-0.080901904;0.187081792;2.409200781;-0.242311627;-0.49285784
559;1.257764166;-0.803332283;30/08/2013;23/02/2014;25/03/2015;-0.378083905;0.039938826;1.892136136;-2.636833181;-1.442017151;0.110662543;0.336644801;-0.569624385;0.310320587;1.842932378;0.670499051;-0.16461119;0.549186695;0.431057266;0.670186259;-0.294033494;0.435442115;1.552850053;-0.690199068;0.05396315;0.584992205;-0.35632139;0.089515354;-0.55516227;-0.541735298;-0.129167422;0.503815614;-0.195247027;0.888027592;0.746822642;0.262787861;0.600342072;-0.177489114;1.209070491;0.540129936;-1.253690467;0.181738053;-0.543492247;-0.136646005
398;0.353267146;0.994686705;31/10/2012;11/01/2013;08/12/2015;-0.94809439;-1.961924204;-1.871019845;1.683542028;1.056055554;-0.159770113;1.040094938;-1.402529372;0.310320587;-0.453974285;-0.854801047;-0.330981177;0.909926045;1.072933765;1.102434593;1.178792028;1.100666004;-0.113016882;-0.534128377;0.406359654;2.669930717;-0.940392133;-0.240883244;-0.783750111;-0.785163689;0.141494859;0.916660781;-0.032207004;0.838503761;0.280784412;0.662813974;0.322441556;-0.570030259;-0.873124787;-0.154940481;-1.253690467;0.119864088;-0.455346789;0.78746533
288;-0.479485098;0.209450407;10/10/2013;26/06/2014;09/08/2014;-1.124200249;0.047889752;-0.501212083;-1.061686834;0.864485561;0.245878872;-0.015080268;-0.569624385;-0.238974559;1.291653145;-0.092150998;-0.059505013;0.064656788;-0.363433226;-0.084692614;-0.465253616;-0.276409616;0.457716355;-0.073818016;0.295817932;-0.45747705;-0.648356761;0.074723813;-0.893472274;-0.89118331;0.615867933;-0.280685991;-0.02751621;0.519529755;0.9662191;0.591111181;0.567018848;0.194981286;0.647340719;0.345499168;-1.253690467;0.181738053;-0.489498703;-0.184433857
217;0.164743756;-1.765803109;13/11/2012;09/02/2013;20/03/2014;-0.462092;2.376268738;-0.777377219;-1.391991149;0.067554392;-1.647149722;1.91940761;0.540915596;-2.43615514;0.162395712;0.947826342;-0.044922975;-0.06065267;-0.489115337;1.173279282;-0.485201592;-0.424064451;0.299376306;0.324223743;-0.144916449;-2.542415562;-0.794374447;-0.367048664;-0.598273937;-0.600686817;-0.866594094;-0.224239643;-0.548279892;-0.556349631;0.885712277;1.027473897;0.268706501;-1.979399301;-2.042152501;-1.970124801;-1.253690467;0.181738053;-0.573826952;0.79314169
380;0.033991989;-0.1576015;04/01/2013;21/04/2013;24/08/2013;-1.257990919;0.11277055;0.641573772;0.179770932;0.718892367;0.786744184;-1.070255474;-0.014354394;0.310320587;-0.522251233;-0.230814643;-0.101277981;-0.031793522;0.02707905;-0.496357694;-1.201666377;-1.269582665;0.092656551;1.056532543;-0.917275997;-0.45747705;-0.721365604;0.057548288;-0.965667934;-0.967783463;-0.252186777;0.054211901;0.404615704;0.124023901;1.195366513;0.795350928;0.549122275;-0.32671251;0.405651298;0.392449319;0.667339212;3.151688357;-0.509291987;-0.152255994
775;0.195679863;0.65596575;13/02/2014;02/08/2014;17/09/2014;-0.57845877;-1.333583641;-1.63337677;1.462625908;0.726555167;-0.159770113;0.688369869;-1.124894376;0.310320587;-0.38992843;-1.062796514;0.011744847;0.175536673;0.942763006;1.292949363;0.941078653;0.716763433;-0.187767973;-0.563003505;0.193871247;1.106226833;0.665802409;-0.291431367;0.620287202;0.637909639;0.4339939;-0.685213119;11.11145227;-1.226460787;-0.433413902;-0.536376404;-0.75002165;-0.324553327;0.27159965;-0.615374667;-1.253690467;0.181738053;1.838078969;-1.189493836
25;-0.701591811;-0.009518545;27/05/2013;22/08/2013;19/11/2013;-1.280393078;0.65871343;-0.621061236;-0.817190025;1.883637923;-0.294986441;0.512507335;-0.569624385;-0.788269704;1.846744037;0.323839938;0.128786156;-0.034071876;-0.72701362;-1.266554338;-0.475227604;-0.486234908;0.262622967;0.46507792;-0.101941266;-2.021180934;-0.721365604;-0.130786499;-0.818038287;-0.82759111;-0.168532302;-1.087338511;0.256426535;-1.09771;0.707818827;0.637151922;0.530797951;-0.866590506;-0.973608565;-0.656376063;-0.773433047;0.924225629;-0.149690708;-0.172690888
68;1.009403287;-1.624460966;03/08/2014;15/11/2014;03/03/2015;-0.335768716;1.506915732;0.352732236;0.855073826;0.810845964;1.192393168;-1.421980542;-0.569624385;0.859615732;0.463510629;0.185176293;0.195055023;1.046627272;1.153729408;-0.099531704;-2.335376315;-2.70572022;-0.523078702;-1.868620177;-2.960029718;-0.978711678;0.957837781;0.310798177;0.957581259;0.956647871;-0.683187377;-1.452636407;-0.276296384;-0.316120006;-0.425103127;-0.756384924;-0.84178339;1.485770771;0.723897689;0.773098836;0.667339212;-0.560749524;2.014093293;-1.239816609
604;-0.491610391;0.589749477;23/09/2014;05/06/2015;30/09/2015;0.85465711;-0.541286288;-1.06203929;-0.829155041;-1.043551566;0.3810952;-0.718530405;-0.014354394;-0.238974559;0.859830211;0.947826342;-0.441357099;0.025924774;-0.363433226;0.278625753;-0.220890917;-0.130309042;-0.337239679;-0.283068829;0.365055728;-0.45747705;1.833943895;0.107525275;1.950414446;1.920293545;-0.223426448;-0.084345067;0.246494028;-0.099972822;-0.770884626;-0.655249425;-0.963605867;0.952299919;-0.016451447;0.700877179;0.667339212;-0.304518517;1.838746409;-1.215949011
47;0.558244807;-1.072984331;;03/09/2014;03/09/2014;0.407236217;1.160305051;-1.364237376;-0.724548485;0.412380379;-0.700635425;0.160782267;1.096185587;-0.788269704;-1.578309124;-0.092150998;-0.169159053;-0.179127067;0.264977333;-0.398228228;0.111575341;0.384151488;0.92219709;0.012958411;1.88804848;-0.978711678;;;;;;;;;;;;;;;;;;
654;0.208199643;0.668743986;25/02/2014;01/08/2014;25/09/2014;-0.236203566;-1.364766179;-1.726539933;1.533389809;0.780194765;-0.159770113;0.688369869;-1.124894376;0.310320587;-0.399263518;-1.062796514;0.002937873;0.200598565;0.960717594;1.247953412;0.956039635;0.740077354;-0.167720235;-0.547251866;0.185753712;1.106226833;-0.283312547;-0.376646525;-0.475918486;-0.459650868;0.426541994;-0.280087317;-0.164689855;0.020697949;-0.414278318;-0.528207169;-0.777609247;-0.354874271;0.291990904;-0.963251554;-1.253690467;0.075668399;-0.524903886;-0.1566349
460;0.140960326;0.311871683;03/01/2013;01/06/2013;18/08/2013;-0.735273881;-0.759129238;-0.46986855;0.710489269;0.872148361;0.516311528;-0.366805336;-0.847259381;0.859615732;-0.428041913;-0.993464692;0.007100732;0.028962579;0.736285251;0.547165416;0.196354236;-0.063475801;-0.12828506;-0.117033608;-0.268111975;1.106226833;-0.940392133;-0.324620704;-0.710602002;-0.718185486;0.005901067;0.025834783;0.012904462;0.390926667;0.864407672;0.668852104;0.68589238;-0.855224653;-0.469772141;-0.419280048;-1.253690467;0.181738053;-0.53879668;1.030129701
441;0.223968753;0.284205043;22/04/2013;01/11/2013;31/12/2013;-0.329545894;-0.800281491;-1.079575305;1.196229626;1.102032352;0.245878872;-0.190942802;-0.847259381;0.310320587;-0.360105626;-0.924132869;0.046106481;0.022886969;0.803614954;0.073271893;0.324353746;-0.004413867;0.053861359;-0.043039745;-0.481555387;1.106226833;-0.283312547;-0.0675366;-0.470584769;-0.48163781;-0.321639315;1.211635711;0.74164569;1.043418261;-0.515884895;-0.147804979;0.093978867;-6.253072983;0.104858104;-0.085216079;-1.253690467;0.181738053;-0.481630224;-0.217453038
282;-0.190367455;-0.259358465;26/01/2015;13/06/2015;12/09/2015;1.566547934;0.52205689;1.38933106;-0.236166218;0.741880766;0.786744184;-0.894392939;-0.569624385;0.859615732;0.044725601;-0.092150998;-0.121851649;-0.151786822;-0.340989991;-0.262283015;-0.280734843;-0.343242857;-0.173718811;0.751550604;-0.372684922;-0.45747705;2.418014637;-0.026081744;2.644051548;2.659309304;0.230801999;0.536255454;0.108138249;0.190458676;-0.578753258;-0.6641692;-0.914897575;0.605687356;0.845706502;-0.09771484;0.667339212;-0.560749524;1.95328555;-1.224804132
178;0.597112184;-0.010397781;31/03/2014;24/08/2014;27/11/2014;1.173887873;-0.632162888;-1.069188247;0.784790273;0.098205591;0.786744184;-0.718530405;-0.29198939;-0.238974559;-0.437094652;-0.716137401;-0.052454622;-0.37278714;1.126797527;-0.614591735;0.156458285;-0.517320137;0.720724184;-0.311266421;-1.169874575;1.106226833;0.300758195;0.058497398;0.202352434;0.213730966;0.280796337;-0.361259171;-0.283864833;0.204135535;-0.257743158;-0.566101641;-0.797962961;0.458016404;0.549257638;0.464509137;0.667339212;-0.560749524;-0.569649957;-0.137145133
107;0.098708664;0.088233009;26/09/2012;16/01/2013;26/03/2013;-0.912624305;-0.36245257;0.124771427;0.202434595;0.872148361;1.192393168;-1.246118008;-0.569624385;0.859615732;-0.581548824;-0.924132869;-0.075242064;-0.074322793;0.489409675;-0.044004787;-0.701304659;-0.971164472;-0.033313538;0.319519829;-0.767817859;-0.45747705;-1.159418661;-0.023073738;-0.707744654;-0.700311945;-0.389553466;0.40718973;0.116434611;0.384839667;0.519300388;0.556643522;0.479283787;-0.009617646;-0.482282946;0.104558643;0.667339212;-0.560749524;-0.317284156;1.93645511
547;0.116844697;0.355462272;09/03/2013;09/07/2013;26/09/2013;-0.548589225;-0.801306415;-0.347806447;0.581821677;0.741880766;0.516311528;-0.190942802;-0.847259381;0.859615732;-0.392386513;-1.062796514;0.003924447;0.057062276;0.736285251;0.853520824;0.311055095;0.065527897;-0.205651957;-0.254107391;-0.103135021;1.106226833;-0.429330233;-0.04919491;-0.654217001;-0.656022519;1.38037146;0.992692301;0.470406585;0.958017197;-0.30465017;0.439164817;0.18813193;-0.244886217;-0.34688252;0.134958516;-0.773433047;0.924225629;-0.596796882;-0.135167164
347;-0.272441569;-0.580572845;27/11/2014;20/03/2015;15/06/2015;1.455781704;1.137849897;1.244020677;0.115819231;0.864485561;0.516311528;-0.542667871;-0.29198939;0.310320587;0.089743621;0.462503584;0.030658183;-0.175329811;-0.695593092;-0.686393784;0.021809451;-0.026173527;-0.680661945;0.680987577;-0.457919036;-2.021180934;2.345005794;0.011773501;2.559728033;2.415381778;-0.434480681;-0.415009393;-0.327017892;-1.621320129;-2.050765226;-1.670049333;-0.643376394;0.662714864;1.177847456;-0.267742858;0.667339212;-0.560749524;1.789922342;-1.229061402
180;0.354512895;0.015021922;01/07/2013;24/02/2014;17/04/2014;-1.295327851;-0.491717234;-1.300414264;0.450272001;0.971764757;0.245878872;-0.190942802;-0.569624385;0.310320587;0.192909624;-0.438810111;0.175852933;-0.089511818;0.520830203;-0.757238472;0.525495831;0.348403476;0.386226132;-0.205005433;-0.565595745;1.106226833;-0.721365604;0.282943199;-0.989479167;-0.996107315;0.176722979;-0.01212111;0.524380658;0.267482312;-0.340695491;-0.796300142;0.372502285;1.013992276;0.843926809;1.377432261;-1.253690467;0.181738053;-0.531771552;-0.186314151
320;-0.11780256;0.198860493;30/01/2014;05/07/2014;19/08/2014;-0.094945509;-0.311734358;0.933931877;-1.042800449;0.159507988;1.05717684;-0.718530405;-0.569624385;0.859615732;0.164421255;-0.785469224;-0.102938312;0.164144904;0.36821621;1.409268682;0.257860494;-0.049487448;-0.322159432;-0.650517885;0.251887745;-0.45747705;0.300758195;0.198173488;0.183938413;0.209656298;0.329703842;0.891991309;0.634608466;0.948428681;0.800818795;0.491403956;0.074022113;0.724349362;1.202944881;0.773352119;-1.154326863;-0.10501577;0.443921788;-0.73580533
467;-2.069382986;1.550364137;04/07/2013;19/12/2013;19/12/2013;-1.794398166;-0.162281796;1.035131148;0.187412822;-1.993738729;0.245878872;-0.542667871;0.540915596;0.310320587;1.273858619;0.531835406;-0.419917172;-0.185202677;-1.795311569;-0.464286112;0.237912519;0.455647514;-1.358648292;0.977057973;0.305845475;-0.45747705;;;;;;;;;;;;;;;;;;
643;1.057073959;-0.167116792;08/06/2014;07/10/2014;22/12/2014;2.828536212;-0.721269164;1.276852652;-0.484920652;-1.664238342;1.598042153;-1.421980542;-1.402529372;0.310320587;1.520802185;0.046512648;-0.304175252;-0.387976165;1.355718516;0.560089784;1.047467856;1.355564877;1.59631814;-0.768059636;0.254514006;2.148696089;1.030846624;0.14672265;1.041904774;1.078306937;-0.099222635;0.351835467;-0.293755237;0.728558498;0.287071792;-0.065129045;0.176114441;0.916443736;1.34413762;0.761553988;1.455453951;0.120815995;-0.530388038;-0.161905805
37;0.392414817;-0.302655975;15/12/2011;08/04/2012;19/07/2012;-0.338257845;0.001519703;-1.140239175;0.079705843;0.565636373;-0.294986441;0.336644801;-0.014354394;0.310320587;-0.047607903;0.254508116;0.157324601;-0.158621883;0.12582928;-1.07795429;0.488924543;0.042213975;0.612500939;-0.137532316;-0.189085388;-0.45747705;-1.086409818;-0.470937761;-0.396895669;-0.392181278;-0.828969279;0.761005701;-0.508791676;0.780981613;0.127350288;0.231993398;0.375482747;-1.092603278;-0.727022211;-1.637143965;-0.293175628;-1.3032371;-0.318924103;2.278928803
343;0.240568362;0.332563048;16/05/2012;03/07/2012;29/01/2013;-0.536765863;-0.892058782;-1.292747802;1.392233185;1.148009151;0.110662543;0.160782267;-0.847259381;0.310320587;-0.374758746;-0.924132869;0.049210578;0.048708312;0.852990069;0.153690188;0.480612887;0.126144092;0.066417226;-0.077714928;-0.434043934;1.106226833;-1.086409818;-0.265806719;-0.889916463;-0.894992015;-0.652664518;0.396054405;0.076619417;0.981487386;0.729615076;1.023592242;0.517551452;-0.512246078;-0.888234403;-0.65159559;0.667339212;-0.560749524;-1.046486252;2.007314999
74;0.342024259;0.008828189;17/06/2013;28/02/2014;22/04/2014;-1.341376733;-0.470752878;-1.252803834;0.468547035;1.002415956;0.245878872;-0.190942802;-0.569624385;0.310320587;0.210753678;-0.438810111;0.1818205;-0.087992916;0.507364262;-0.759631873;0.507210187;0.337523646;0.374650558;-0.179315157;-0.548166921;1.106226833;-0.721365604;0.172846454;-0.989479167;-0.982618303;0.335364432;0.131799972;0.465615987;0.544172974;-0.411820095;-0.662253656;0.262777115;0.567370169;0.320212703;0.953049672;-1.253690467;0.181738053;-0.442702269;-0.228319212
80;1.036249183;-0.7416685;27/05/2013;19/10/2013;25/01/2014;-1.102420372;0.153146346;1.718229923;-1.06028946;-1.020563167;0.110662543;0.336644801;-0.29198939;0.310320587;1.264002647;0.601167229;-0.213049544;0.496784557;0.291909214;-0.222552548;0.108250678;0.516263709;1.42379179;-0.628771992;0.111502145;0.584992205;-0.429330233;0.286758715;-1.325477893;-1.350063801;0.369716472;-2.705596786;-0.20456348;-1.807428546;-1.950236818;-0.56094019;0.054969753;1.258465978;1.109988985;1.113616193;-0.773433047;0.924225629;-1.531989439;-0.534006112
317;1.256601467;-2.058999155;28/01/2012;30/03/2012;27/06/2012;-1.162781745;1.922134207;0.138374407;0.458154065;-0.192980798;0.3810952;0.160782267;-0.847259381;0.310320587;1.663143042;0.947826342;0.07103551;-8.824720253;1.189638583;0.807567513;-3.776617542;-4.132532206;0.931253365;-2.085108114;-3.825740914;-0.978711678;-1.232427504;-0.307255543;-0.836725597;-0.83114263;0.219797811;-0.997747039;-0.749399468;-1.623170257;0.708105619;0.788105172;0.249309841;-1.261064777;-2.641175364;-1.197456153;-0.293175628;-1.3032371;-0.308701448;2.062872368
215;-0.026790194;0.150307102;17/01/2014;12/07/2014;05/09/2014;1.345637757;-0.332760831;0.775462088;-0.580422441;0.557973573;1.192393168;-1.070255474;-0.569624385;0.859615732;-0.314409211;-0.854801047;-0.110903089;0.093515936;0.435545913;0.834852291;-0.184319629;-0.385207916;-0.242313869;-0.022109485;-0.115788825;-0.45747705;0.373767038;-0.098927795;1.157341633;1.197001669;-2.225880816;-0.284038562;-1.027613455;0.201815758;0.21912397;-0.214224409;0.478915829;;0.105714147;-0.054190739;-1.253690467;0.181738053;0.479974087;-0.137497459
710;0.62570213;-0.919489186;16/06/2013;09/08/2013;04/11/2013;0.038222879;0.860530294;-1.51882095;0.028155837;0.603950371;-0.024553785;-0.542667871;0.818550592;0.310320587;-1.872641699;-0.300146465;0.135547795;-0.156343529;0.601625846;-0.643312554;0.635209696;0.600193826;0.999589382;-0.38959738;1.954660014;-0.978711678;-0.210303704;-0.061444069;-0.402770377;-0.402313465;0.208605279;-2.931448469;-1.638327617;-1.489823459;-2.852687173;-3.600517501;-0.105937185;;-0.811107707;-0.477563961;-1.253690467;0.181738053;-0.651453783;-0.092370401
201;-0.331126741;1.254706229;19/11/2013;07/09/2014;01/09/2014;-0.711004876;-1.544966463;-0.329407924;0.106670797;-1.618261544;0.245878872;0.160782267;-0.29198939;0.310320587;-1.034172462;0.531835406;-0.40860767;0.353248269;-0.0447393;1.463359559;1.097337794;0.825561732;-2.59168828;-0.398552078;0.66062949;1.106226833;;;;;;;;;;;;;;;;;;
308;2.495903985;-1.350940278;30/09/2012;11/11/2012;10/01/2013;-2.608965551;0.35148468;1.013186485;-1.051206528;-0.353899592;-0.294986441;1.215957472;-1.402529372;0.310320587;-0.334864182;0.809162697;-0.280112482;0.429193395;2.114299833;2.650008086;-0.101203064;0.188314549;1.808752034;-1.663792769;0.038205582;0.063757577;-1.37844519;-0.535630435;-1.637144714;-1.653007916;-1.677858644;-1.514551839;-0.864573432;-0.565949699;1.472408315;1.102087932;0.900044119;-1.368318365;-1.754411659;-2.128555975;1.627854051;0.181738053;-0.514872889;0.28510751
676;-1.847380084;1.031360634;27/07/2014;27/11/2014;24/12/2014;0.167657574;0.340924857;1.009164735;-0.17267303;-0.813667574;-0.835851753;0.160782267;1.651455578;-0.238974559;0.217360225;0.739830874;-0.266998273;-0.117611515;-1.741447807;-0.619857218;1.335051169;1.357119139;-1.203492923;1.355041206;1.296900956;-0.45747705;;;;;;;;;;;;;;;;;;
589;0.570992975;-1.031171753;27/03/2014;03/09/2014;13/09/2014;-0.486983288;1.084988662;-1.434948229;-0.539505579;0.443031578;-0.565419097;-0.015080268;1.096185587;-0.788269704;-1.667971078;-0.16148282;-0.127049207;-0.163938042;0.336795682;-0.474338399;0.227938531;0.436996377;0.956583506;-0.064237567;1.935321182;-0.978711678;;;;;;;;;;;;;;;;;;
175;-1.044899548;2.046331646;17/03/2014;09/10/2014;09/10/2014;-0.404219757;-2.018450318;1.431692514;;-0.307922794;-0.565419097;-0.190942802;2.206725569;0.310320587;-3.093335168;-1.894778386;-0.583303375;0.717784875;-1.391333353;0.093376467;2.282580003;0.994976227;-2.042028786;1.470321626;0.708379694;1.106226833;;;;;;;;;;;;;;;;;;
453;-0.054227822;-0.525630337;11/10/2014;09/04/2015;28/07/2015;1.286520949;0.817297134;0.639900507;0.739048104;0.305101183;-0.430202769;0.160782267;0.540915596;-0.788269704;-0.393871461;1.017158165;-0.009310077;0.196801308;-0.623774743;-0.874036471;-0.912420733;-0.511103091;-0.199054031;1.509994178;-0.58779959;-0.45747705;2.198988109;-0.011350839;2.391081005;2.446804238;-0.839033603;-0.167079552;-0.53239626;-0.346671619;-0.880700179;-0.447296227;-0.568420645;0.316728559;1.565603536;-0.062756336;0.667339212;-0.560749524;2.004482918;-1.225036347
298;1.153422283;-0.616523846;04/08/2013;30/12/2013;04/06/2014;-0.628241345;-0.194302908;1.994671062;-2.11692266;-2.154657523;0.245878872;0.160782267;-0.847259381;0.859615732;1.925188124;0.739830874;-0.359976814;0.304643388;0.314352448;0.560568465;0.470638899;1.322925388;1.637073916;-0.697764171;0.544118992;0.584992205;-0.429330233;0.262205954;-0.644565515;-0.630053092;0.303051397;-3.002412749;-1.617537797;-1.314496896;-2.368652355;-3.201827577;0.181160088;;0.991262097;1.083099085;-1.253690467;0.181738053;-0.473689549;-0.192528271
595;-0.131921051;-0.117977244;18/08/2014;04/03/2015;18/07/2015;0.246687412;0.222841182;1.275965501;-0.387410136;0.588624772;1.05717684;-1.070255474;-0.29198939;0.310320587;-0.155025854;-0.300146465;-0.162421478;-0.052298706;-0.094114415;0.089547024;-0.432006991;-0.500223261;-0.071255418;0.736562812;-0.317772187;-0.45747705;1.395890838;0.035934807;1.463522346;1.500328721;0.485374205;0.500990964;0.347919701;-0.954095541;-0.49368639;1.166037218;-1.386030708;0.633579224;1.465131473;0.14803306;1.606024168;-0.560749524;2.022621116;-1.230222475
754;0.197434293;0.010000505;23/02/2013;16/05/2013;12/08/2013;-1.040192153;-0.334934912;-0.48444986;0.525577368;1.048392754;0.651527856;-0.718530405;-0.569624385;0.859615732;-0.17177265;-0.646805579;0.07373054;-0.091790172;0.489409675;-0.545661768;-0.427019997;-0.734916736;0.180156519;0.147822649;-0.880269589;1.106226833;-0.86738329;-0.020239631;-0.859946057;-0.84016216;-0.281462308;0.156299529;0.214662346;0.186965351;1.27893351;0.489914444;0.856865626;-0.7516707;-0.549557951;0.307073006;-0.773433047;0.924225629;-0.471701056;0.437823414
436;0.083894629;-0.795712234;08/02/2013;26/04/2013;08/07/2013;-0.736518446;1.11104658;-0.299577476;1.794218428;-0.315585594;-2.323231363;2.271132678;1.651455578;-2.985450286;-0.518699713;2.75045373;0.007966992;0.904609886;-0.915536788;-0.896534447;-0.939018033;-0.394533484;0.292346646;1.545515203;-0.223943037;-0.45747705;-0.940392133;-0.345724386;-0.707554164;-0.695449972;-0.965088373;0.161134968;-0.224230146;0.278073691;1.010671978;1.151902505;0.531625857;-1.309509395;-0.709786295;-1.515576036;-1.253690467;0.181738053;-0.493111555;1.028710611
303;0.344837576;-0.90505017;15/03/2014;13/07/2014;24/09/2014;1.464493655;1.046880122;-0.765430254;0.703698904;-0.41520199;-2.593664019;2.271132678;2.206725569;-3.534745431;-0.751317964;2.057135504;-0.208694183;0.704114752;-0.439740222;-0.689265866;-0.729564291;0.205411425;0.865807431;1.018737241;1.257745789;-0.978711678;2.271996952;-0.301044025;2.475404519;2.52638964;-1.000616667;0.749973006;0.020432545;0.101359392;0.072654812;0.450077715;-1.054524161;-0.819847772;-0.787359422;-1.020529104;0.684491262;-0.558097782;1.907933847;-1.20427801
22;-0.224064972;0.193545997;26/06/2014;13/09/2014;26/11/2014;0.695975152;-0.19591794;0.859618206;-1.199240852;-0.032062004;0.921960512;-0.718530405;-0.569624385;0.859615732;0.559320915;-0.577473756;-0.124065423;0.095034839;0.157249808;1.39203619;0.241237181;-0.093006768;-0.166308208;-0.852177703;0.274807843;-0.45747705;1.760935052;0.305354424;1.885139918;1.486007216;-0.683816852;0.804733294;0.715313694;0.513864187;0.434628241;0.305670907;-0.396456999;0.86589016;0.440253312;1.106639529;-1.21448578;0.181738053;1.448004463;-1.234100619
718;-0.411415281;0.398759783;05/12/2012;20/03/2013;03/09/2014;-0.434711584;-0.328226318;-0.592546729;-1.0936081;-0.384550791;0.516311528;-0.718530405;-0.29198939;0.310320587;0.985434663;0.11584447;-0.220894007;0.050227214;-0.179398705;0.736722825;-0.255799874;-0.058813017;-0.065119703;-0.765245918;0.443843564;-0.45747705;-0.86738329;-0.31031888;-0.556178216;-0.550813442;-0.158117164;0.474056942;0.336269837;0.384858397;1.079061019;1.121131266;0.518315673;-0.655247279;0.300813314;-1.006904504;0.667339212;0.181738053;-0.50914459;1.075103935
420;0.326089049;-0.45890606;18/10/2013;26/04/2014;23/06/2014;-0.953072647;0.321730824;-0.836414645;0.708327706;0.550310773;-0.835851753;0.688369869;0.540915596;-0.788269704;-0.173259241;0.947826342;0.138074385;0.187687893;-0.103091709;-1.154064462;-0.019748831;-0.12720052;0.722126052;0.387830156;0.085955786;-0.45747705;-0.575347918;-0.189124005;-0.808894773;-0.814831046;0.397551017;-0.113022227;-0.160543371;0.173341489;0.5656371;0.908512588;0.242608671;-1.068156283;0.114799246;-0.67941667;-1.253690467;0.181738053;-0.512341907;-0.182774774
665;0.251769724;-0.534422701;21/10/2013;12/05/2014;31/08/2014;-0.82301567;0.520783499;-0.518523846;1.182801734;0.420043178;-1.241500738;1.040094938;0.818550592;-1.33756485;-0.248882051;1.571812746;0.111196272;0.467165958;-0.327524051;-1.158851265;-0.579954475;-0.315266152;0.69852793;0.856948489;-0.001904589;-0.45747705;0.15474051;0.06132895;0.482626525;0.461862269;0.264302633;0.441247593;0.915932213;0.744053815;-0.397161798;-0.73752901;0.07710535;0.182659869;-0.038408894;0.189487706;-1.253690467;-0.560749524;1.92399005;-0.974255928
220;0.35872768;-0.898016278;05/03/2014;25/07/2014;24/09/2014;1.22429273;1.024176502;-0.816335464;0.598284492;-0.361562392;-2.458447691;2.271132678;1.929090573;-2.985450286;-0.791007417;1.918471859;-0.212905168;0.649434261;-0.38587646;-0.69548871;-0.70296699;0.220954039;0.883757445;0.951997762;1.31647854;-0.978711678;0.373767038;-0.218018664;-0.227519699;-0.246142112;-0.506695996;-0.023855108;-0.649475575;-0.499333573;0.570731889;0.986155836;-1.158903421;-0.287630747;-0.856984238;-0.771210208;0.667339212;-0.560749524;-1.150015792;-0.192841965
462;-0.05337656;0.118087971;18/02/2013;05/05/2013;19/08/2013;-0.435956149;-0.252878871;0.902093018;-0.66959238;0.511996775;1.192393168;-1.070255474;-0.569624385;0.859615732;-0.254057248;-0.785469224;-0.124089486;0.093515936;0.363727563;0.812354316;-0.194293616;-0.396087746;-0.221290919;0.040163433;-0.104090025;-0.45747705;-0.35632139;0.001903919;-0.560242;-0.548578055;-0.500392362;-0.716580083;-0.433579285;-0.461387217;1.211426907;0.625981381;0.738602409;-0.466270273;-0.053565045;0.152834561;0.667339212;3.151688357;-0.504036604;-0.176238613
