,Unnamed: 0,API,Surf_X,Surf_Y,Lateral_Length (ft),Depth_TVD_PPLS (ft),Erosion_PPLS (ft),Pressure_PPLS (PSI),TOC_PPLS (%),Vcarb_PPLS,Vsand_PPLS,Vclay_PPLS,PR_PPLS,YM_PPLS (PSI),RHOB_PPLS (g/cc),Res_PPLS (Ohmm),GR_PPLS (API),DT_PPLS (us/ft),DTs_PPLS (us/ft),Temperature (F),Temp_Anomaly (F),S3Tect_PPLS (PSI),S3_contrast_PPLS (PSI),Heat_Flow (W/m2),GasCum360,OilCum360,Zone,Nbr_Stages,Frac_Gradient (PSI/ft),Proppant_Designed (kg),Proppant_in_Formation (kg),Avg_Rate_Slurry (bpm),Max_Rate_Slurry (bpm),Min_Rate_Slurry (bpm),Avg_Breakdown_Pressure (KPa),Avg_Treating_Pressure (KPa),Max_Treating_pressure (KPa),Min_Treating_Pressure (KPa),ShutInPressure_Fil (KPa),ShutInPressure_Initial (KPa),ISIP (KPa),Shot_Density (shots/ft),Shot_Total,Proppant_per_ft (kg/ft),Stage_Spacing (ft),deltaT_Dril_Comp,deltaT_Comp_Prod,group
376,376,762,0.370749161,0.367224502,-0.580947898,-1.061668184,-1.905032224,1.4834336819999998,1.17099755,-0.024553785,0.336644801,-0.847259381,0.310320587,-0.282665062,-0.854801047,-0.047642068,0.171739417,0.942763006,-0.126337803,0.706689942,0.356174783,0.329409818,-0.226846267,-0.596872129,0.461884874,-0.8322783979999999,6,-1.086409818,-0.221594641,-0.033855001,-0.034647966,0.90169073,0.969249072,0.342035336,-0.12985688199999998,0.725444502,-0.022066904,0.7616979979999999,-0.137172945,-0.462974424,0.07133521599999999,0.667339212,-0.560749524,0.589880552,1.946861769,278.0,185.0,2
377,377,552,-0.12815266,-0.10600009,0.727089262,0.197715014,1.264053036,-0.404942815,0.580961972,1.05717684,-1.070255474,-0.29198939,0.310320587,-0.165628996,-0.300146465,-0.163768993,-0.044704194,-0.071671181,0.124490688,-0.432006991,-0.506440307,-0.07096082299999999,0.7191238059999999,-0.310370906,1.605218833,4.119965009,0,1.7609350519999998,0.222755327,1.206868999,1.1459991109999998,-0.197486406,0.072771607,-0.6796347140000001,-0.277537999,0.751512451,0.465811522,0.340660471,0.463313108,1.233296108,0.8068765240000001,-1.253690467,0.181738053,0.96236208,-1.225412313,230.0,-5.0,0
378,378,95,1.227731227,-1.731122116,0.123475539,1.4163807730000002,0.167347276,0.763305646,0.741880766,1.192393168,-1.4219805419999998,-0.569624385,0.8596157320000001,0.6632499070000001,0.6704990510000001,0.315248556,0.0,1.87640155,0.165178516,-3.369346376,-4.49778364,0.462820985,-2.386072306,-4.248091467,-0.878078466,-0.15866713400000002,1,-0.137294862,-0.439870578,-0.318954835,-0.31268702600000003,0.796949028,0.736912331,0.320581767,-1.289648436,-0.187058679,-0.111338659,-0.095927455,-1.171674129,-0.716306668,-1.806237255,-0.773433047,0.924225629,-0.577298601,-0.146234117,-332.0,153.0,0
379,379,664,-2.083480715,3.143657804,1.0817901090000002,-0.9337323064466384,1.193531935,1.813301319,-1.058877165,0.110662543,0.864232404,-1.124894376,0.8596157320000001,0.223142293,0.0,-0.498939306,0.477038825,-1.938948268,-0.24840128600000005,0.425755954,1.32603391,-1.532413975,1.51005028,0.975780835,3.785962511,-0.8468122240000001,6,,,,,,,,,,,,,,,,,,,435.0,-197.0,2
380,380,691,0.150718696,-0.54051874,-0.7215836729999999,0.629301216,-0.160556007,1.298412611,0.328089582,-1.241500738,1.040094938,0.818550592,-1.33756485,-0.321897907,1.641144568,0.08812007599999999,0.515770839,-0.489115337,-1.126779683,-1.052056561,-0.588816162,0.507045878,1.255167184,-0.36767115,0.164751608,0.908621256,0,1.833943895,-0.016788688,1.969463432,2.016047222,0.369288657,1.21017046,-1.271388278,-1.02867628,0.4488573970000001,-0.286316298,-2.147410678,0.183875125,0.544505125,-0.052648651,1.627854051,0.535303565,3.0,-1.6472955740000002,5.0,52.0,5
381,381,395,1.290994528,-1.184862283,-0.7358961629999999,0.8067994270000001,0.946645241,-1.376445362,0.466019977,0.786744184,-0.718530405,-0.569624385,0.310320587,0.8057813770000001,0.046512648,0.583500308,0.508935778,1.571173564,-0.174205835,-2.323739996,-2.122872186,0.964634092,-1.635923157,-1.808533552,-0.639478485,-0.660400102,5,-0.940392133,0.099105474,-0.707554164,-0.701486575,1.062294674,0.821314887,0.711005535,0.887260713,0.299129184,0.350641631,0.424709516,-0.112019009,-0.151793657,0.348551217,0.467231953,-0.560749524,-0.505534527,1.029420156,44.0,112.0,2
382,382,528,1.838553239,-1.271672228,-1.294705569,0.628804283,0.286274778,-0.8575173690000001,0.251461585,0.245878872,0.336644801,-0.847259381,0.310320587,1.317389976,-1.47878745,-0.242550499,0.121615633,1.288388813,2.541826333,1.383258776,2.24304815,2.294301433,-1.18274203,1.634972399,-0.129197377,-0.846180319,5,-1.086409818,-0.794076043,-0.976779842,-0.973014945,1.118506054,0.91852878,0.5910695229999999,-1.503261117,-0.8072791009999999,-0.512145095,-0.5498069760000001,-2.094708138,-2.304350131,-2.916151666,-1.253690467,0.181738053,-0.477409489,0.970244108,218.0,343.0,2
383,383,377,0.418710507,-0.604781155,-1.143490997,0.485314915,-1.127055127,0.54664715,0.098205591,-0.971068082,0.864232404,1.096185587,-0.7882697040000001,-0.67706355,0.947826342,-0.048147385999999986,0.17477722199999998,0.004635816,-1.013811126,-0.23751423,0.077961988,0.8812736999999999,0.239807905,0.830620215,-0.983801034,-0.458822247,0,-1.232427504,-0.048433895591525424,-0.819942169,-0.819926963,-0.666348666,0.294488044,-0.296280349,-0.74716978,-0.118146166,-0.6026874,-1.4423863630000002,-1.007778617,-1.283484558,-1.770149046,-0.293175628,-1.3032371,-0.306882699,2.095866208,156.0,-88.0,5
384,384,218,-0.901856388,1.874567922,0.961067365,-1.905025389,1.325872666,0.6429040135048543,-0.966923569,-0.565419097,-0.366805336,2.484360564,-0.238974559,-0.26298078594478524,-0.993464692,-0.583303375,0.641839749,-1.211787479,0.16182775300000002,2.1761908,0.95456543,-2.105011291,1.681691359,0.6749545509999999,1.54619906,-0.622485772,6,,,,,,,,,,,,,,,,,,,118.0,88.0,2
385,385,608,-1.724736069,2.7541169830000003,1.028896123,-0.9151522551204606,1.367615578,0.6429040135048543,-0.422864789,-0.15977011300000002,1.215957472,-0.847259381,0.310320587,-0.461479514,0.0,-0.40078727,0.686647373,-1.858152625,-0.085649975,1.170480371,1.252983624,-1.437284997,1.423528469,0.916331831,2.805648728,-0.8468122240000001,6,,,,,,,,,,,,,,,,,,,143.0,0.0,2
386,386,761,-0.004595095,0.67257355,0.202505377,-1.141456968,-0.3820554,0.096649004,-0.591446383,0.3810952,-0.015080268,-0.847259381,0.8596157320000001,-0.068530802,-0.993464692,-0.060732215,0.124653438,0.70935337,2.466194841,0.959364298,0.7478486609999999,-0.823017643,-1.417303354,0.6513182,0.775978862,-0.838597453,6,0.5927935670000001,-0.020216897,0.5359636870000001,0.56837431,-1.632514354,-1.157819453,-0.105435424,1.166357685,1.472937206,0.246700169,1.356634717,0.556571762,1.706302499,0.571499743,0.667339212,-0.560749524,0.685788671,-0.8260398729999999,139.0,129.0,2
387,387,681,-0.292851095,-0.5908501420000001,1.4732056059999998,1.177884052,1.291643428,0.068898027,0.933450759,0.516311528,-0.542667871,-0.29198939,0.310320587,0.151905125,0.393171761,0.043964895,-0.1988728,-0.6955930920000001,-0.6863937840000001,0.060043071,-0.005968129,-0.6688730420000001,0.587470312,-0.437386448,-0.594168813,1.7566384380000002,2,2.345005794,0.088197889,2.5597280330000003,2.556119227,-0.8552922620000001,-0.894626322,0.0,-1.14277551,-0.416962959,-0.25230137,-0.932745899,0.852570692,0.758827337,0.331317708,0.667339212,-0.5346973279999999,1.932842861,-1.224878821,406.0,-57.0,0
388,388,732,-2.017227616,1.5515364530000002,-1.336398475,-0.277508107,1.076275233,0.242063252,-2.001401529,0.245878872,-0.542667871,0.540915596,0.310320587,1.068920111,0.462503584,-0.395613775,-0.204188959,-1.786334275,-0.454712506,0.435729942,0.5955310420000001,-1.398337428,1.044466356,0.443127311,0.05263836400000002,1.837522342,0,,,,,,,,,,,,,,,,,,,128.0,-2.0,0
389,389,222,-0.537734257,0.532677262,-0.909512894,-0.405809963,-1.148516785,-0.80869661,-0.606771982,0.245878872,-0.366805336,-0.014354394,-0.238974559,1.058330503,1.15582181,-0.425571923,0.013014102,-0.466672103,-0.117242876,-0.360526745,-0.361893994,-0.110863287,-0.07363676400000001,0.230638904,-0.7096653559999999,0.489036004,0,-0.575347918,-0.306538436,-0.795941462,-0.791825436,0.701273204,1.070476546,0.403982201,0.8201494140000001,1.021428624,0.157608706,1.113675538,-0.680160931,-0.273620028,-1.041535192,-0.293175628,1.666713205,-0.510332359,-0.147714906,166.0,51.0,5
390,390,402,0.037075218,-0.045743086,-0.4396898420000001,-0.07587759200000001,0.601499196,0.03350516,0.741880766,1.05717684,-1.4219805419999998,-0.29198939,0.310320587,-0.614466077,-0.5774737560000001,-0.130177367,-0.053817609,0.21111357,-0.21010686,-1.06369288,-1.274245449,0.011927201,0.8168400690000001,-0.8745395640000001,-0.4807066720000001,0.545907499,0,-0.35632139,0.026773213,-0.57040146,-0.564215693,-1.120198203,-1.503365166,0.06717047599999999,0.011580904,-0.635759176,-0.470945951,-0.578732399,0.635891354,0.371501633,0.275816071,-1.253690467,0.181738053,-0.528561802,-0.178792975,-87.0,355.0,5
391,391,537,-0.426769141,1.182784688,1.623797895,-1.3782454830000002,-0.323592157,-0.069158173,-2.108680725,0.516311528,-0.542667871,0.263280601,-0.238974559,-1.006126525,0.6704990510000001,-0.492851426,0.322870218,-0.233262467,1.035419348,0.917806015,0.609519395,-2.303456974,0.187301003,0.5450739960000001,2.614016899,-0.441128893,6,,,,,,,,,,,,,,,,,,,176.0,-4.0,2
392,392,243,0.161722814,0.010977434,0.139032594,-0.29940421100000003,-0.241136413,0.432084303,0.994753156,0.921960512,-1.070255474,-0.569624385,0.8596157320000001,-0.333074853,-0.7161374009999999,0.019733686,-0.094068526,0.457989147,-0.456627227,-0.664733371,-1.03488919,0.12741883,0.252003558,-0.970517474,0.252407801,-0.314747793,6,-0.064286019,-0.085653335,-0.222947942,-0.214837399,-2.231520134,-3.181965307,0.166519221,-0.638087365,-1.407538971,-0.951602631,-0.7412552929999999,-0.02088433966053541,0.010256168,-0.137527739,-1.205261147,0.256610749,-0.439894764,-0.235343707,129.0,61.0,2
393,393,787,0.372046816,-0.891314543,1.3555942719999998,1.001845581,-0.8695546590000001,0.504463918,-0.307922794,-2.323231363,2.095270144,1.929090573,-2.9854502860000003,-0.8330494340000001,1.710476391,-0.216153641,0.5970321239999999,-0.332012698,-0.701232874,-0.6713826959999999,0.23338813,0.900153213,0.882979691,1.370197519,-0.017880203,0.7929825490000001,1,0.446775881,-0.048433895591525424,-0.16021328,-0.16710593699999998,0.010227826,1.033058472,-1.280126694,0.000695697,-0.271126529,-0.553545135,-1.272921344,-0.373453151,0.151276825,-0.458292385,0.667339212,-0.560749524,-1.119151232,-0.20923932,-14.0,91.0,0
394,394,540,0.273611861,-0.451149241,0.57027415,0.358907615,-0.621177059,0.8824972940000001,0.64992717,-0.8358517529999999,0.6883698690000001,0.263280601,-0.7882697040000001,-0.116795496,1.086489987,0.165818758,0.271986983,-0.174910058,-1.170818273,-0.23252723600000005,-0.274855355,0.6701299310000001,0.59708097,-0.102418768,0.074861995,0.566128475,0,0.08173166700000001,-0.063126347,-0.057602738,-0.095360269,-0.672139673,0.002219328,-0.978920858,-0.768554403,1.033586299,0.510021147,0.17676728600000002,0.117376288,-0.760924055,-0.130286845,0.667339212,-0.560749524,-0.582656155,-0.182428028,71.0,111.0,5
395,395,726,0.973484183,0.16527366,-0.473915362,-1.106143676,0.50970126,-0.461187125,-0.323248393,1.868474809,-1.597843076,-1.4025293719999998,-0.7882697040000001,0.8838395590000001,-0.092150998,-0.312982225,-0.204188959,1.7641853790000002,0.224056196,0.7997804940000001,0.539577631,1.433046155,-0.459590758,-0.395843771,1.177375234,-0.8468122240000001,8,-0.86738329,0.206572334,-0.582592811,-0.576413877,0.892425118,0.409096396,0.55729095,-0.274340414,-0.22998296,-0.8035240140000001,-0.166511408,1.886375206,1.891077464,1.4115638069999998,-1.253690467,0.181738053,-0.5195057679999999,1.033841167,25.0,43.0,2
396,396,526,-0.500216442,0.5737082960000001,0.51053506,-0.5081470770000001,-1.08183754,-0.830639751,-0.93627237,0.3810952,-0.718530405,-0.014354394,-0.238974559,0.912188057,1.017158165,-0.435148905,0.024405871000000003,-0.381387813,0.197728778,-0.260786868,-0.176936885,-0.27598411300000003,-0.252277612,0.33974812,-0.4956329920000001,0.757595841,0,1.614917366,0.16559305400000002,0.163143269,0.185219907,-0.7176510079999999,-0.6510253029999999,-1.146222952,-1.066705131,-0.132762713,0.177466605,-0.8225050840000001,1.102193591,0.128001224,0.914584969,0.667339212,-0.5670685670000001,-0.150448138,-1.234315053,324.0,113.0,5
397,397,594,-2.190075327,1.650401706,-0.669311969,-0.072740704,0.973018265,0.192762145,-2.001401529,0.110662543,-0.190942802,0.540915596,0.310320587,1.666629394,0.531835406,-0.471940879,-0.156343529,-1.826732097,-0.461414031,-0.225877911,0.278461712,-1.348322209,0.919493284,0.127975966,-0.116836173,-0.080310852,0,-0.429330233,0.102228038,-0.668694231,-0.656569681,0.13187859400000002,-0.6181435270000001,0.602259329,0.266556674,0.276931005,0.09065306375405502,0.483308102,0.201559371,-0.627879663,0.259137173,-1.253690467,0.181738053,-0.484174679,-0.222105092,187.0,750.0,0
398,398,110,0.946409898,0.4733971870000001,0.846567442,-1.493223327,0.145449435,0.20233634175000004,-0.277271595,1.733258481,-1.4219805419999998,-1.4025293719999998,-0.7882697040000001,0.502451733,0.046512648,-0.448816558,-0.06065267,1.665435148,0.123533327,0.811416813,0.550457461,1.286464533,-0.384181405,-0.207469216,0.441983115,-0.8468122240000001,8,-1.159418661,0.058921040999999987,-0.963191519,-0.95547987,0.959048939,0.737787284,0.61174878,-1.698433371,-2.52910442,-1.031493417075772,-1.127171079,-0.20557021,-0.157324496,-0.991352096,0.667339365,-0.560749524,-1.871937161,0.05704631096249791,209.0,750.0,2
399,399,124,-1.507404727,0.7354878020000001,1.925604757,0.31173005,1.024606088,-0.022804652,0.082879991,-2.593664019,2.095270144,2.484360564,-0.238974559,-0.437285658,0.046512648,-0.229965671,-0.444175558,-1.624742989,-0.793618177,2.003308346,2.14512968,-1.394426418,1.5659534940000002,2.12226323,-0.663272144,0.463127878,0,,,,,,,,,,,,,,,,,,,74.0,-274.0,0
400,400,5,0.268618483,-0.17739408899999998,2.244213237,-0.095506441,-0.7350404079999999,0.425119266,1.102032352,0.110662543,-0.190942802,-0.569624385,0.310320587,0.206512336,-0.092150998,0.228646649,-0.04242584,0.224579511,-0.977431422,0.269496813,-0.13808035,0.42524481,0.13156177900000002,-0.517845542,1.605638981,0.146543223,0,0.811820095,0.080412868,0.569489904,0.593364578,-0.121203435,-0.89250768,0.563914199,0.397634705,0.565638619,-0.054430056,1.0485661240000002,0.450877944,0.8926706240000001,0.6789863840000001,-0.979257656,0.606016668,-0.7206985370000001,-0.189341543,223.0,68.0,2
401,401,766,-0.479557767,-0.189351705,1.432134981,0.717848442,0.7996886999999999,-0.8398536870000001,1.814672725,0.3810952,-0.190942802,-1.124894376,0.310320587,1.318667921,-0.230814643,0.06042382900000001,-0.11457371,-0.498092631,-0.587306956,-0.107852389,-0.085235461,0.350737523,0.153303356,-0.008828368,-0.387477986,2.576219872,2,2.271996952,0.046859058,2.449802681,2.457953026,-0.344321371,0.591111181,-0.578832909,-0.650258444,1.406482517,0.440636439,0.601645556,0.586451892,0.392115697,0.186898181,0.667339212,-0.560749524,1.862961834,-1.212184368,252.0,-19.0,0
402,402,440,-0.31059264,0.903441501,-0.05306305872376133,-1.136394465,-0.661446315,-0.508370337,-2.169983123,0.786744184,-1.246118008,-0.014354394,0.310320587,-0.204337136,-0.230814643,-0.401051961,0.06541624,0.080942812,1.69934896,0.6551576720000001,0.708992126,-1.838656246,-0.8469645579999999,0.747773612,1.168530008,-0.400686941,6,1.103855466,0.023522325,1.118608694,1.107864552,-0.995443354,-1.045976818,-0.569489397,-0.214561962,1.349112501,0.786945358,1.250636256,1.029270963,-0.8257985059999999,0.494445583,0.667339212,-0.560749524,-0.57168245,-0.168575528,421.0,100.0,2
403,403,357,1.216789396,-1.773169157,-1.257990919,1.4961385,0.177174936,0.7893754070000001,0.64992717,1.05717684,-1.246118008,-0.569624385,0.8596157320000001,0.779331265,0.8784945190000001,0.182013002,0.0,1.7641853790000002,0.239373966,-3.364359383,-4.533531653,0.4432405370000001,-2.376798259,-4.344308128,-1.079351592,-0.410797429,1,-0.721365604,-0.6288225620000001,-0.951381193,-0.951069317,0.981992702,0.626283288,0.5568494,-0.046399396,-1.388590959,-0.962621007,-1.430206277,-1.680553241,-1.227862486,-2.629323317,0.187081792,2.409200781,-0.469974244,-0.152255994,-47.0,-68.0,0
404,404,388,-0.515092764,0.53340019,-1.162159462,-0.432209522,-1.11732111,-0.840836215,-0.691062779,0.245878872,-0.542667871,-0.014354394,-0.238974559,1.02799485,1.017158165,-0.410051436,0.021368066,-0.417296988,0.043593713,-0.342241101,-0.27019257,-0.14957721,-0.212911461,0.29319167100000004,-0.740513083,-0.041132711,0,-0.6483567610000001,-0.28592159,-0.921918761,-0.919476951,0.711332038,1.248889968,0.17521223600000002,0.405951999,0.480153049,0.472801884,0.60951083,-0.786196896,-0.15968674,-0.968648862,-0.293175628,1.666713205,-0.50979103,-0.216895538,-103.0,80.0,5
405,405,363,-1.258991941,0.730270999,-0.722828237,-0.030780934,0.8526097140000001,0.010055475,0.151845189,-2.728880347,2.2711326780000003,2.484360564,-0.7882697040000001,-1.411123512,-1.062796514,-0.307712479,-0.598344165,-1.422753881,-0.8692496679999999,1.885282825,1.2918401590000002,-1.517882286,1.1600316000000002,1.203310557,-0.7232810340000001,1.7274886369999998,0,,,,,,,,,,,,,,,,,,,97.0,-287.0,0
406,406,709,0.06229126,-0.01774429,-0.5249425010000001,-0.149237308,0.441013604,0.096758174,0.7878575640000001,1.05717684,-1.4219805419999998,-0.29198939,0.8596157320000001,-0.616460875,-0.646805579,-0.11395906,-0.071284988,0.287420567,-0.224467269,-1.027121592,-1.369055396,0.017488963,0.674989008,-0.959057425,-0.419608271,-0.319803037,0,-0.6483567610000001,0.20760386600000005,-0.623230649,-0.6444474139999999,-0.839499793,-1.09579139,0.166519221,-0.435312267,0.231404257,0.624005138,0.398185414,0.75282222,0.991777139,1.008982485,1.087564454,-0.560749524,-0.5969010060000001,0.328034979,28.0,389.0,5
407,407,230,-1.873063282,1.90793983,-0.860974883,-1.093875646,1.275995073,0.7580654929999999,-2.047378327,0.3810952,-0.366805336,-0.014354394,0.310320587,0.243018354,-0.092150998,-0.389477769,-0.14495176,-1.813266157,-0.317809933,0.7781701870000001,0.8131276409999999,-1.602649627,1.31058706,0.598792976,-0.154936986,-0.271778219,0,,,,,,,,,,,,,,,,,,,-174.0,171.0,5
408,408,238,1.690174119,-1.350627661,-0.167752525,0.8649405729999999,-0.08822856800000001,-0.596164735,0.404717579,0.651527856,-0.366805336,-0.847259381,0.310320587,1.382460565,-1.409455628,0.03462854,0.106426608,1.355718516,1.96405918,0.891208715,1.87157967,2.0202462690000003,-1.415533992,1.341308646,-0.665571903,-0.7368606670000001,5,-1.013400975,-0.734230147,-0.75251028,-0.748402329,0.8860474890000001,0.845741868,0.449512615,-0.535026532,-0.646584279,0.14029082199999998,-0.7720665790000001,-1.383880775,-1.574115486,-2.073695029,-0.293175628,-1.320111817,-1.058868648,2.056776732,171.0,599.0,2
409,409,318,0.386289883,0.12641141,-0.8286162090000001,-0.69825496,-1.524799361,0.70741068,0.8568227620000001,0.245878872,-0.015080268,-0.569624385,0.310320587,-0.007638315,-0.5774737560000001,0.084149719,-0.074322793,0.69588743,-0.597359243,0.507210187,0.199194379,0.390878711,-0.257197302,-0.760177826,0.5691553570000001,-0.844284602,6,-0.210303704,0.037412484,-0.771558759,-0.771269792,0.471501595,0.211738217,0.460049603,1.284610514,0.866154517,0.103054809,0.593723366,0.057452459,0.405452141,0.5838831760000001,0.187081792,2.409200781,-0.551442498,-0.63149555,150.0,-3.0,2
410,410,172,-2.329474671,1.768063081,0.443328584,0.021117493,0.883073489,0.216146328,-1.840482735,-0.15977011300000002,0.16078226699999998,0.263280601,0.310320587,1.914766954,0.254508116,-0.504666245,-0.08799291599999999,-1.867129919,-0.478167842,-0.658084046,0.239605176,-1.381814679,0.831620716,0.097654586,-0.053005924,1.364623222,0,,,,,,,,,,,,,,,,,,,216.0,0.0,0
411,411,503,-0.23606569,0.616009338,2.14838178,-0.827022692,-0.187303605,-0.913587007,-1.694889541,0.921960512,-1.070255474,-0.014354394,0.8596157320000001,0.348999028,-0.5774737560000001,-0.257276914,0.01757081,0.269465979,2.286211039,0.57536577,0.477407174,-1.027497456,-1.576990449,0.727002273,1.607540705,0.09346316,0,0.7388112520000001,-0.137164432,0.691276425,0.690283847,-0.878063176,-0.81372446,-0.460797139,-0.906864183,1.191588705,0.20993492,0.595783775,0.449852045,-0.012392147,0.048754643,0.667339212,-0.560749524,-0.576916334,-0.160851624,286.0,-77.0,2
412,412,119,-1.777981469,2.232573463,1.5260995919999998,-1.686157516,1.3605085140000002,1.128544315,-1.44967995,0.245878872,0.336644801,-0.29198939,0.310320587,-0.327103243,-1.270791982,-0.401749781,0.17933392899999998,-1.835709391,-0.206756097,0.942740985,0.876852359,-1.585385309,1.3783147919999998,0.61383429,3.775085536,-0.288839667,6,,,,,,,,,,,,,,,,,,,493.0,0.0,2
413,413,48,-0.348691806,0.191220905,1.958585713,-0.060876431,0.330134531,-1.184983269,0.320426782,0.651527856,-0.542667871,-0.569624385,0.310320587,0.954152014,-0.300146465,-0.096994808,0.050227214000000006,-0.107580356,0.8157050779999999,-0.104527727,-0.147405918,0.210276378,-0.633967875,0.286745393,-0.29568665,0.949063208,0,1.249873152,-0.05906571400000001,1.281541026,1.319958019,-0.39051549,-0.568317604,-1.128483782,-0.537998416,-0.084663219,0.301480969,-1.736636281,0.113967146,-0.10662129,0.091242836,0.667339212,-0.560749524,0.179341077,-0.612162754,50.0,98.0,5
414,414,572,0.673175558,-1.276283335,-0.325812201,1.350971984,-0.813368437,-0.202148891,0.925787959,0.516311528,-1.246118008,0.540915596,-0.238974559,-1.231839276,-0.369478288,0.292966431,-0.052298705999999986,0.413102678,-0.202447974,0.078328715,0.126144092,0.4985584770000001,-1.102365516,1.199729291,-1.004985351,-0.432914121,1,-1.086409818,-0.212492154,-1.102630148,-1.2061644809999998,0.665947084,1.248210679,0.372502285,-0.603614367,0.555181791,-0.365073732,0.6714156170000001,-0.684969772,-1.991397447,-0.930405082,-0.293175628,-1.3032371,-1.735789557,2.295957882,-161.0,84.0,0
415,415,697,0.535416452,-0.609235953,-0.519964244,0.404749673,-1.4154703380000002,0.244137479,0.098205591,-0.294986441,-0.015080268,0.818550592,0.310320587,-1.081712126,0.185176293,-0.038209463,-0.14874901699999998,0.422079972,-0.882652717,-0.028060488,0.169663412,0.904851505,-0.31994061100000004,1.013980998,-0.514252193,-0.503055632,0,-0.794374447,-0.437407172,-0.616052991,-0.612156311,-0.388876674,0.050590721,0.112113956,-0.591795053,0.245547916,-0.425777454,0.071933096,-1.589014208,-1.712161804,-1.600133855,-1.253690467,0.181738053,-0.542356706,0.7365808209999999,168.0,19.0,5
416,416,176,-0.405124248,0.655574978,0.6729507109999999,-0.7195298990000001,-0.845769158,-0.861687658,-1.656575542,0.786744184,-1.246118008,0.263280601,0.310320587,0.541454721,0.323839938,-0.414743676,0.018330261,-0.14348953,1.017229495,0.070017058,0.217845516,-0.790322612,-0.7026881759999999,0.563457825,-0.226494867,-0.233231983,0,0.519784724,0.014785563,0.473990984,0.496540332,-0.488895648,-0.402349897,-1.179863247,-0.985156583,-0.108155804,0.763681015,-0.181624141,0.789374033,0.459054448,0.298513677,0.667339212,-0.560749524,0.144363979,-0.572643635,87.0,121.0,5
417,417,784,-0.345463239,-0.064285206,0.7582033709999999,0.361392279,1.061969926,-0.90684031,1.063718354,0.786744184,-0.542667871,-0.847259381,0.310320587,0.888448131,-0.369478288,-0.073942675,-0.089511818,-0.278148936,0.120661245,-0.036372144,-0.211130636,0.321953502,-0.052723766,-0.002382091,-0.6034341879999999,2.028357803,0,0.15474051,-0.139985308,0.030022601,0.047402895,-2.240283246,-3.1937061160000004,0.164066165,-1.296649302,-2.164977213,-1.44725211,-0.7916556509999999,-0.567921158,-0.368522322,-0.489716341,-1.253690467,0.181738053,-0.516889342,-0.172943171,359.0,2.0,0
418,418,624,0.946949723,-1.63602781,-0.8678199870000001,1.5999042959999998,0.313690204,1.025160462,0.91046236,1.462825825,-1.773705611,-0.569624385,0.8596157320000001,0.356933083,-0.022819175,0.288947949,0.30008668,0.996626768,0.06896377,-2.228987113,-2.273635544,-0.687000829,-1.679742922,-2.523592855,-0.947270249,-0.21743434600000008,1,-0.940392133,-0.276372106,-0.7837501109999999,-0.76743759,0.629237611,0.757914522,0.464565455,-0.74314793,-0.291162775,-0.5428049229999999,-0.34864380700000003,-1.063210438,-1.691911329,-1.318445799,-0.293175628,0.924225629,-0.503627418,0.878996628,93.0,43.0,0
419,419,290,1.301884453,-1.607345164,-0.514363704,1.220558162,0.050063467,0.488219443,1.002415956,1.462825825,-1.773705611,-0.569624385,0.8596157320000001,0.5181932570000001,-0.022819175,0.87521326,0.0,2.2489592380000003,0.078537377,-3.405917665,-4.090567147,0.62788594,-2.2889559,-3.540910948,-0.755284611,-0.256612487,1,-0.429330233,-0.45760912,-0.605959568,-0.596900835,0.998596493,0.6336561620000001,0.60748821,-0.277235428,-0.593098971,-0.414089115,-0.35077746,-1.565541404,-1.305853945,-1.824223575,0.187081792,2.409200781,-0.51963946,-0.110519813,29.0,87.0,0
420,420,334,-1.289253267,1.135130073,-0.475159926,-0.66235156,1.124082808,0.290469166,-0.338573993,-2.323231363,1.743545075,2.484360564,-0.7882697040000001,0.08181095177867477,-1.617451096,-0.284876911,-0.485185927,-1.472128996,-0.654322202,2.364034236,1.750347279,-1.787975647,1.047828145,1.620169836,-0.6754044779999999,0.04632301,0,,,,,,,,,,,,,,,,,,,202.0,-289.0,5
421,421,671,0.4728694570000001,-1.181579801,-0.8958226859999999,1.375259578,-1.110539335,-1.342995718,0.052228792,-1.647149722,1.215957472,1.6514555780000002,-2.43615514,-1.152892946,0.531835406,-0.300902715,-0.239883168,-0.08962576800000001,-0.133996688,-0.29735815600000004,0.241159438,0.8011589379999999,0.5829951210000001,1.678663836,-0.65177932,0.273556228,1,,,,,,,,,,,,,,,,,,,215.0,0.0,0
422,422,311,1.143487433,-0.924393372,1.850308612,0.361299104,1.687283144,-1.74002465,-0.67573718,-0.430202769,1.040094938,-0.29198939,0.310320587,1.433705547,0.739830874,-0.139778412,0.830943113,0.21111357,-0.218723105,-0.953979015,-0.5111030910000001,1.3503105080000002,-0.73486899,-0.791931712,0.560641827,-0.620590055,5,0.665802409,-0.036905949,0.559838417,0.573738774,-0.803882663,-0.772929027,-0.71398338,-0.706280169,-0.3479839220000001,0.079550136,-0.17527173,0.760970533,0.180748655,-0.092879003,0.667339212,-0.560749524,-0.543839572,-0.212074807,58.0,84.0,2
